,hash,"dtype-f,stride-1","dtype-f,stride-2","dtype-f,stride-4","dtype-d,stride-1","dtype-d,stride-2","dtype-d,stride-4"
138,af8e67c4fd368bae710b01f32611b10dfab02b61,9.21539327299053e-05,9.673311036418784e-05,9.935199791057543e-05,9.032909966204777e-05,9.557609532580332e-05,9.635805829682134e-05
139,da54e54cb7dac1c745bc2378769d192eb0dded5b,9.671570733189584e-05,9.935408068651503e-05,0.00010214936254279955,9.26995353603905e-05,9.895435280420564e-05,9.911994587768008e-05
140,9c63473c30b773dcab7adf699e1bd5dfcbb46e9b,9.194446134973657e-05,9.644799442453818e-05,9.871503676880489e-05,9.003879256115472e-05,9.504731913859194e-05,9.60151707245545e-05
141,cafda248a5856a6424324929c1708ea8048d89d6,9.203789417039265e-05,9.667514823377132e-05,9.834325703030283e-05,9.003633725618529e-05,9.504807689650493e-05,9.592301635579628e-05
142,a56fe3b1b3fd358329736dee1edb0ad24eadfce6,9.265547533604231e-05,9.672543965280055e-05,9.873468767512928e-05,9.068382965508572e-05,9.553814730183645e-05,9.630632756108588e-05
143,09416c2934a5f592970e1d97c0298924eed009f6,9.230435825884341e-05,9.707779708233746e-05,9.852721863849597e-05,9.046075095938257e-05,9.547142650593411e-05,9.639710187911988e-05
144,efaf210f7128f32e6d3d193f79ccc6b43ff8c006,9.28963449868289e-05,9.734451093456962e-05,9.87471081316471e-05,9.023895764277001e-05,9.550630030306904e-05,9.633594785224308e-05
145,54232c06e1bc9c2ffdea8a3c2f74dd1f6b064878,9.220416488295252e-05,9.71783333542672e-05,9.872563148163399e-05,9.040314365517008e-05,9.522170929068868e-05,9.618829935789108e-05
146,f10da39336097fca740dd1c407939eb9c6c4ca3e,9.210312061689116e-05,9.658711285076358e-05,9.83398323031989e-05,9.052254151830003e-05,9.54184088517319e-05,9.620854292403567e-05
147,72be9ca10b5391fc036c4cd61830e168712b51ea,9.222718971696768e-05,9.654723107814789e-05,9.885300374166533e-05,9.065123721341457e-05,9.568458084355701e-05,9.655798526687754e-05
148,b91f3c00ee113596acd3e508a593187258291f61,9.221798655661669e-05,9.683365106721904e-05,9.854221293194727e-05,9.029914725048482e-05,9.525907225906848e-05,9.618663991039449e-05
149,33273e4ae770cac1ee0cb304ad5a0056bb59ad56,9.237084199081768e-05,9.650785306637938e-05,9.892353872683915e-05,9.047224240239001e-05,9.556190026077358e-05,9.612482125786217e-05
150,bec2b07db5c999721d2d2c10334f3afe78aaadd9,9.318542751398954e-05,9.68310304663398e-05,9.846404901947135e-05,9.011397954107315e-05,9.540280496532266e-05,9.617656892673535e-05
151,bb54de4905b2ff127fc8b907a5c284e0cf9f8d65,9.219923733987592e-05,9.651811031455343e-05,9.838862090625545e-05,9.006376893929213e-05,9.51111697676507e-05,9.57223502072421e-05
152,2fc0786c175d9dba4526caa425224792d556d116,9.440981613641436e-05,9.893917647952383e-05,9.868945503099398e-05,9.202209016508308e-05,9.788218039003286e-05,9.635854512453079e-05
153,38ca158ad2c8d07bec2d844686eb993e1ba03f38,9.224417365410112e-05,9.647613199793289e-05,9.83696473254399e-05,9.024896743622693e-05,9.526730176400054e-05,9.584055644356542e-05
154,d3653bc6be7a655c2322b2d95f6209626e438171,9.194521064108068e-05,9.623072110116483e-05,9.83766745775938e-05,9.037877917905484e-05,9.574944746087899e-05,9.680586359040304e-05
155,3f04a32ffab73d218ac48f061b7b0d3112b3451c,9.196118705651977e-05,9.641025615769012e-05,9.836972775784407e-05,8.988845708572175e-05,9.55415635623715e-05,9.62491612881422e-05
156,e5875457faf3202c3530f33387341529a2715a7d,9.202287447723475e-05,9.657314301214436e-05,9.824375791305846e-05,9.00288883474518e-05,9.515674954110926e-05,9.593729522417891e-05
157,04b58d3ffbd2c8d30c36ae6ed6366f1069136c43,9.222406978634271e-05,9.685599124404016e-05,9.858477014032277e-05,9.012804559070217e-05,9.543369100852445e-05,9.616618891331282e-05
158,223ccea5ca2323ea011138a0aeecfe1bf2ce63b4,9.210220622745427e-05,9.656624275852334e-05,9.835806082595478e-05,8.995868342597622e-05,9.50587151402777e-05,9.598478844219987e-05
159,bfc7e4347f9b999712768ef7ca8bb3cd0e17dc63,9.24480359324e-05,9.737658229741182e-05,9.86542468043891e-05,9.00377342400472e-05,9.528062814338641e-05,9.609535336494446e-05
160,e2f946aca446d3690e154e191fd22d7002341e57,9.208509105850351e-05,9.650143437853483e-05,9.851690212433987e-05,9.007445605825787e-05,9.521163407374512e-05,9.582946923646061e-05
161,6a9db2e5941bd0b7552103409141d7b5ee9f0d58,9.211290797049348e-05,9.632267540803663e-05,9.833809665658256e-05,8.991454560004298e-05,9.493256326426159e-05,9.583987464958972e-05
162,d9dee6a6b95c3fea8747e591ef1f44f36445f70c,9.236930530856957e-05,9.671822613613172e-05,9.827992568413416e-05,8.97442483273912e-05,9.488876147026366e-05,9.631188586354256e-05
163,8e1ca2754ca5bb4fc9613b2c2f8b7ee1db0019e9,9.2072408138351e-05,9.672525762157007e-05,9.849941442635927e-05,8.997585901544114e-05,9.513462639667772e-05,9.580130942843177e-05
164,c90cb814567b4f798e884b773fe96e42d8aa63de,9.211512621153484e-05,9.743337928552493e-05,9.888126938180491e-05,9.040357468049389e-05,9.594993157820268e-05,9.682860479436138e-05
165,af51d6615c37f43b6d842b72a4b02dc14e024f3e,9.222962385551495e-05,9.699946015395901e-05,9.842604588441275e-05,9.025073771880678e-05,9.506884115663441e-05,9.600034152919596e-05
166,11141c45c21c85eea0ff1bd4054e314163b448d6,9.24366187642921e-05,9.731040336191654e-05,9.890206439315148e-05,9.025628716985056e-05,9.546493264761839e-05,9.592785076661543e-05
167,8ef114b9c98ca5a04b67fb072ff4a0f5a06de894,9.231906892223792e-05,9.646561762718397e-05,9.827046147124335e-05,9.021031754938039e-05,9.502658451145346e-05,9.5889950171113e-05
168,6d47dd75103b1cf90403877c091c1b6b1800c3ff,9.25342891026627e-05,9.680897928774357e-05,9.872788949957434e-05,9.0475401971951e-05,9.596308862621134e-05,9.618934921242975e-05
169,fd996225c5f712e7fc4e301c6e698a8a10854dd9,9.211557917296887e-05,9.644476442851804e-05,9.834593669934706e-05,8.996354785463041e-05,9.500963867387988e-05,9.564682417972521e-05
170,11a8f8d7dba0eb7b0bc31f74bec659e2e497abfd,9.249737062914804e-05,9.664595550434156e-05,9.827526624907147e-05,9.028876030986959e-05,9.545122103934939e-05,9.597867557948285e-05
171,2863c52c9d8e28cd33973e97be492e30c6e1e1eb,9.210376407612454e-05,9.657534855333241e-05,9.840982313328815e-05,9.012543634811708e-05,9.517418643967672e-05,9.601806629110466e-05
172,872373b030eb6c181ab7f29c0928ccd8b0f74528,9.211788631298325e-05,9.680258702825416e-05,9.839582212624095e-05,9.004190979787141e-05,9.523534046655352e-05,9.618212299590762e-05
173,7a4e602a1f9e39ec3662e21a12c35c6df0cf9295,9.23266549679366e-05,9.806352159516377e-05,9.923410453946791e-05,9.03177890957387e-05,9.60062892938202e-05,9.638816118240356e-05
174,b74ee9ff8f0c3be41dfbd1bd5a10f54e67c40f39,9.275226938453587e-05,9.677339006553996e-05,9.843689073228611e-05,9.043057918671734e-05,9.553400291637942e-05,9.607054631818425e-05
175,f42b5a01c8e82dee90d08fd470a16b2fe957fa14,9.221260181882166e-05,9.65498514812101e-05,9.859447706152093e-05,9.037945265612326e-05,9.512891146269711e-05,9.57575457339937e-05
176,b969f8c9a2178bec235d6c47db3e7cd68c5d39c1,9.267849170348862e-05,9.690384295853702e-05,9.824868968941949e-05,9.019383467918584e-05,9.476214816624468e-05,9.584647010673177e-05
177,9772bea95f3d079c2b59107ddd9731602b5edde0,9.212767366658558e-05,9.692188521677797e-05,9.828612039035017e-05,9.037558112508994e-05,9.53433019193736e-05,9.603149850260128e-05
178,c922e983b4048a8710871c9394cc5ad6c4a8be2c,9.3154041943225e-05,9.867028954128423e-05,9.973646056922999e-05,9.133161838389625e-05,9.640579704533924e-05,9.747451509941708e-05
179,5de64de6dbdf89b1bd8828c59393c4239364755a,9.22170298343355e-05,9.637319965770951e-05,9.834059429439631e-05,8.999447007317188e-05,9.503155438737436e-05,9.591382166201419e-05
180,11c2c1e4fcd131154d7aaf8bf25bd779bf67ce35,9.227384051138706e-05,9.623748165639964e-05,9.833885864777997e-05,9.007561059037516e-05,9.482805193825202e-05,9.575047614899549e-05
181,48808e1a6a775283b2d482d65f93390ddeb534af,9.223721413449809e-05,9.65989279476079e-05,9.834595790533262e-05,9.023234217373792e-05,9.51223922046748e-05,9.597556834871118e-05
182,4ed05c3143eacd88a88d73e8e31d64578b7a9bfd,9.191688996824352e-05,9.662534971282167e-05,9.81840728358789e-05,8.989128568940911e-05,9.501872753555124e-05,9.621935473247008e-05
183,aca2d10c79c4d86d60eba1111272679471540f57,9.185654873197729e-05,9.742393848244791e-05,9.828367758364904e-05,9.007438678633083e-05,9.492216631770133e-05,9.605098007754846e-05
184,de8bb00dbf007b65095e858ff2490b8df39b9047,9.298023175109517e-05,9.705216031182896e-05,9.83367578309273e-05,9.021058309176737e-05,9.492702612822706e-05,9.58789393983104e-05
185,f55f5d45518c2f83271330041b982e55dcd6bbf9,9.241470728408206e-05,9.66359522532333e-05,9.841155957117259e-05,9.049753820107988e-05,9.490114382722161e-05,9.589903903278437e-05
186,d5b6b41bcff0bd85e34f1f4afb6130fdec72ec7b,9.220790287310426e-05,9.669703209684008e-05,9.844574907963926e-05,9.006516592315405e-05,9.517210789702156e-05,9.597498415545984e-05
187,f103c9e9d5f4af6b7ed5ee93dfe76bcfc36da0d8,9.234076873822645e-05,9.71366194480995e-05,9.819797494194725e-05,8.991613122057324e-05,9.501765228130601e-05,9.575586088679053e-05
188,2d6c55528956e2f9233364657bc865eb57603514,9.214724837379023e-05,9.656407108361071e-05,9.820697324298253e-05,8.99044165680231e-05,9.512019936334003e-05,9.580949660051953e-05
189,ada2724f71a1ed479fa080f51623f2cc6ba07a46,9.58157279952006e-05,9.708841131112286e-05,9.834378619085659e-05,9.024640206586231e-05,9.534006769006904e-05,9.550209241834554e-05
190,ed222954f9595510257e207e6d289f15f100ace0,9.20334407551722e-05,9.635016322135925e-05,9.858463760291304e-05,8.98921862244606e-05,9.520585564049808e-05,9.597940370440484e-05
191,c03d892ece761aa17f7452d78a21c76afd5c6c8a,9.267228570851414e-05,9.648019278591329e-05,9.822006398272292e-05,9.016351666578577e-05,9.496745399453424e-05,9.582728486169469e-05
192,ac7676930a8ea25502c2856fa364c0cef0913ae3,9.214892475442452e-05,9.669934477761527e-05,9.82244075699286e-05,9.009215888405635e-05,9.519883685491301e-05,9.591380472887646e-05
193,5cf29978851d7ca7f81fc5d8f5b5089d22b535c5,9.24392518672076e-05,9.677041829987007e-05,9.859152646227317e-05,9.004336835677959e-05,9.516698562286118e-05,9.599863974885507e-05
194,fd07632dda668ffcc38985576a6595d33edbf03a,9.240252389149232e-05,9.708508679812604e-05,9.857324714010412e-05,9.01214224247893e-05,9.528909894553097e-05,9.589562333136235e-05
195,b4491833d636344ef295f1609bcf4742c1d94d10,9.209785441106015e-05,9.630893783591619e-05,9.800116667180387e-05,9.001836119111904e-05,9.512575343251228e-05,9.604744951833378e-05
196,80ffa42124541d5a82f5af67375f14efcf548110,9.277763522484085e-05,9.64954834092747e-05,9.818068620833484e-05,8.998041556886405e-05,9.492721239274198e-05,9.573384780775418e-05
197,78cf92c19a7cfe9a07b970a2156d177a9ba627b0,9.228500791571358e-05,9.646138853647492e-05,9.835946627638557e-05,9.01214224247893e-05,9.561687369238247e-05,9.589300236918709e-05
198,6c141d0663e2d0da30cf601c5726cbc44830d15f,9.216459637338464e-05,9.665324945341457e-05,9.875279766592113e-05,9.035235963577082e-05,9.512834420258348e-05,9.590913964943452e-05
199,3efd3af3305698e8e0b0efed2ad653eaf1c35b4e,9.213324466889554e-05,9.636536917903206e-05,9.80771231380376e-05,9.012096061194238e-05,9.457091377540068e-05,9.56867059523409e-05
200,fa2b3b83c106d28ef280f271086d47482f21315d,9.216404604640873e-05,9.670367633754558e-05,9.830428118055517e-05,9.010164913806048e-05,9.493455290794372e-05,9.581403468142856e-05
201,9f12028b9453c17b72b26355fd503e512af96a5d,9.21747393228791e-05,9.666670283133333e-05,9.814646433700215e-05,9.003409361543734e-05,9.510972621766004e-05,9.566644545305858e-05
202,d3763198673ffc1092539041b8bd23134ae22bee,9.219495748931711e-05,9.668889370831576e-05,9.849107030917098e-05,9.006248740864194e-05,9.541893377900123e-05,9.601449763233011e-05
203,0a1bd4ead41b1fdfb53142097b5e08555f280545,9.20032151043415e-05,9.646323274507701e-05,9.825870564038103e-05,8.997947654940865e-05,9.527825327082114e-05,9.59951261227781e-05
204,2f466b31820b6af40c3bc1ca3957682b6f20365a,9.236724369905211e-05,9.606429799036546e-05,9.780019860376011e-05,8.99620200237952e-05,9.471114555543119e-05,9.551900015635924e-05
205,2b7be2005f3d74141f9f8e83be603be0ddbe7046,9.24757258458571e-05,9.68193466013128e-05,9.83196310698986e-05,9.040482927206135e-05,9.503034366802736e-05,9.596070952036165e-05
206,6373ded2ed1403cc3ec40dc5d919b316a1b58e44,9.188633412122726e-05,9.632378782111186e-05,9.808302433653312e-05,9.017229110987719e-05,9.477257897908037e-05,9.539409286596558e-05
207,43598128a0f452f2d016bcdb9f52d2ca8b148b0c,9.1988474807956e-05,9.612298371004207e-05,9.786441596677003e-05,8.979489765137682e-05,9.46068289605054e-05,9.54498028890653e-05
208,61723384df3678b12a19439d1218f50554e1498d,9.240553799000654e-05,9.673846546899189e-05,9.847164831378243e-05,9.000046594330102e-05,9.496406736699017e-05,9.604766964912414e-05
209,32b564ade7ef22439b5f2b9c11aa4c63f0ecd6fd,9.218717671253464e-05,9.677457538518038e-05,9.826262969346274e-05,9.020328644878608e-05,9.485727006738835e-05,9.600634432651781e-05
210,cba30dbc4012f0968e25d4da3b48f3d9d745aa00,9.226439182053912e-05,9.63389365510507e-05,9.852113540876996e-05,9.015526560958751e-05,9.574673392555931e-05,9.614569558338685e-05
211,40dec6d12d70de265e605046675f2e62f6676344,9.212294085459276e-05,9.662524204362522e-05,9.849605743180622e-05,9.01257711624311e-05,9.525555439970711e-05,9.611116044900634e-05
212,b666225ca3e7a7e2d0121554424b0b39d9412c4f,9.18998552316969e-05,9.686882522973147e-05,9.861916134303267e-05,8.996795431887807e-05,9.522240778261965e-05,9.610214355317028e-05
213,8742209a1fbe9f35cdeead79f12e0029d3776992,9.24541445618326e-05,9.700755842707374e-05,9.87437130375342e-05,9.050114034128584e-05,9.531706402247602e-05,9.611804314233639e-05
214,3e2406a51845dbefd696d596fd2e0961b92ed09a,9.22853211787614e-05,9.827017439184365e-05,9.865427220409566e-05,9.023592892018232e-05,9.544508701021021e-05,9.637454693967645e-05
215,95d73525a7e0a42c49cb2bb46e6b701168948e29,9.211742629607518e-05,9.692797267978841e-05,9.829442609440197e-05,9.001338130925313e-05,9.510870176282797e-05,9.58569347858429e-05
216,ce78e8c55b7729e79f87e4e67b85e9d6f03f001a,9.246776727112857e-05,9.706773879853161e-05,9.865599938414313e-05,9.029460993926388e-05,9.540051899173044e-05,9.645387022332711e-05
217,abe26c2e3e3bce8227af75fbaf7ab7e36a9cd1cb,9.228867394003001e-05,9.814279878305065e-05,9.871634908697823e-05,9.010099490319402e-05,9.557726708325472e-05,9.632704102180221e-05
218,8eff1f6a2fed8d9df52750271f4e07dc4ea5e1bf,9.263237430290743e-05,9.726054797118359e-05,9.890585629777476e-05,8.995657832908235e-05,9.583849459886551e-05,9.630762764977085e-05
219,d7d9d7ba33d6486dff1a8cc1c55ed542e0bfb47e,9.266773069446736e-05,9.717975150455128e-05,9.903349828991023e-05,9.017018216454293e-05,9.56205357969911e-05,9.608208625154062e-05
220,7b085eac10d08c49453541a896297f42f09ddfe7,9.18921675871719e-05,9.64177857068452e-05,9.820973500609397e-05,9.007952830269317e-05,9.49007204987786e-05,9.59013673392209e-05
221,5c15cc3d76d171f07f9809a14a0dffd5ab37e599,9.207711131735282e-05,9.675869700786108e-05,9.8560784350742e-05,9.002482657097588e-05,9.525691751729358e-05,9.608874944123355e-05
222,2bdecde364f133ce94b7f9271a6d34a8fb5cae86,9.250272573395209e-05,9.66113145378503e-05,9.822475469925188e-05,9.003935828189219e-05,9.505717422474515e-05,9.590027515183795e-05
223,3f3e6045d594e28cd1953de9353b9f7cc103386f,9.275861931118099e-05,9.713606494996283e-05,9.847279130057856e-05,9.011231701482426e-05,9.533341296694495e-05,9.596440941095352e-05
224,3823775ca779f5470b46c24d141fd483fee931d5,9.244557639414614e-05,9.680592708966948e-05,9.86955831495096e-05,9.03823774708204e-05,9.565081616694277e-05,9.625700556419113e-05
225,f6a71feac4ac1623c8cd69dea5a560fe1e9af00d,9.222895076329058e-05,9.711758148941127e-05,9.82773405584422e-05,9.011959826404399e-05,9.521650658412414e-05,9.580511091784997e-05
226,0316d19de1f5ba05e8409fda83ffeddf59ffc76d,9.304242716594175e-05,9.67477387356981e-05,9.854609485376964e-05,9.017165996565306e-05,9.54501415518197e-05,9.624373845078729e-05
227,1900913b4c226e4cb49ab466671ed56bccb3f700,9.211970662528818e-05,9.719510139389471e-05,9.96859066865661e-05,9.008452357832066e-05,9.563897143710743e-05,9.616399183869362e-05
228,00f6ddb9881a9587c915b3db00fa6e99bd025bf3,9.22002067620104e-05,9.601344777779145e-05,9.819437862835198e-05,8.989006958224556e-05,9.51433808288791e-05,9.58612442693927e-05
229,7b0653cdd0d0a5ddcda061ee2eaf247f6303bc1e,9.505377066406337e-05,9.707317069590649e-05,9.844775929629247e-05,8.990711817317759e-05,9.599556638435884e-05,9.62792481813166e-05
230,26e0003573463d0c5ca6c07289cd5151b4dba3b2,9.232757782394235e-05,9.672141379930756e-05,9.804807434027845e-05,8.984259522158252e-05,9.580596604130485e-05,9.584333747625351e-05
231,6d8956e46026b68a4c2a50f1aab0c4f36a46053d,9.261570362882181e-05,9.699933738871054e-05,9.922387755729935e-05,9.026400714127485e-05,9.589160538532517e-05,9.662078016183594e-05
232,871009f6415a2f588230e2e36bc9dbe751698ee1,9.251985360275616e-05,9.84670679000291e-05,9.885236237929245e-05,9.040215845443e-05,9.529372169212862e-05,9.666944599964403e-05
233,01c9bfe4f48d23ec2d2db50ffc58d6e5e42cbe93,9.234760125929658e-05,9.675944562662731e-05,9.855011647397822e-05,8.98599516877458e-05,9.494562718001279e-05,9.595265781337565e-05
234,5ca0ef6272ef3eabe2feb4049b7cb05a52516495,9.22132706777616e-05,9.70717605755285e-05,9.860452440268589e-05,9.010425838064556e-05,9.548194982387401e-05,9.629023684696718e-05
235,fc2fe480f42e78c23a1cb1c8088bc1148784e16c,9.269920939748938e-05,9.719472886486487e-05,9.909543124112216e-05,9.047850381490612e-05,9.526780648332722e-05,9.611014446074312e-05
236,e1ec9e868bf03ec4284b9a5fb291418983b3a4fb,9.28096134554256e-05,9.716733104803345e-05,9.854318235408177e-05,9.042307857639533e-05,9.565797041762959e-05,9.607086804780092e-05
237,a5dc2b5b917fc50575e10bbe139a0c78e43a1c1c,9.21279445967891e-05,9.639186107299544e-05,9.858029979196462e-05,9.00162060645001e-05,9.54027795656161e-05,9.614115750247782e-05
238,7dcd29aaafe1ab8be4be04d3c793e5bcaf17459f,9.184357794848355e-05,9.64839149404455e-05,9.829823605038903e-05,8.985924357471387e-05,9.522613307291812e-05,9.585736767837295e-05
239,7a18e4ac4f0b9f0933a190ac25cd75729bcdd146,9.197205813093619e-05,9.695007889108225e-05,0.00010336802603260986,9.011517255759437e-05,9.507879784161394e-05,9.618390520865267e-05
240,17e3ef963a039b8312af119e300a9e68a37e568c,9.340249340642582e-05,9.74348746240139e-05,9.864389219067313e-05,9.011399493483472e-05,9.523710574616085e-05,9.598285806449976e-05
241,67ddfd05d65cb1f106504bb92978cc94bcec8612,9.214997460896318e-05,9.69448211518201e-05,9.841314432295887e-05,9.032479710569067e-05,9.56947576593269e-05,9.625816548412496e-05
242,ba4eab8681a12863269e5159910cbaeb06517ef9,9.230199185284702e-05,9.641462767666036e-05,9.797265414487232e-05,8.98380848494443e-05,9.490910020691377e-05,9.575823999264024e-05
243,9fd5ca55cc8c76759927831f44a98e2c65ea73d1,9.233375841921027e-05,9.661574334463226e-05,9.858220476995815e-05,9.057939452819587e-05,9.524810381911018e-05,9.614765982736241e-05
244,46e984e9f93774570b9d15288f3c24f5e0cae63e,9.23836857757785e-05,9.668801318515431e-05,9.844453836029227e-05,9.012754914189172e-05,9.535187855362892e-05,9.598234599387204e-05
245,002611249a38b45e691219567f7ecee4d1250b4b,9.218450974334371e-05,9.630177678032355e-05,9.794545105912469e-05,8.983355138666374e-05,9.476591578938744e-05,9.562439200553027e-05
246,e9070852051515395e0ae9bbe66f929111d59c41,9.261622855609114e-05,9.712516753510996e-05,9.862881119328517e-05,9.061165215555302e-05,9.559889916669239e-05,9.642616761001673e-05
247,06b995cae91b98778b78e5249129912b5372a959,9.221960367126898e-05,9.673293679952621e-05,9.928297420794313e-05,9.032505110275647e-05,9.548499841581691e-05,9.599688716910102e-05
248,6f65e1fc25f265ff36bdbfb3aa482f65fd84a684,9.225732223554091e-05,9.684467857534236e-05,9.893365726571216e-05,9.036205000867529e-05,9.557763961228457e-05,9.627335450866006e-05
249,dc35f0155a80e8ae1e3f146da9a717888a55f1c0,9.604134512218563e-05,9.901625188914211e-05,0.00010277777910232544,9.449227255279735e-05,9.767201475121758e-05,0.00010043045471387881
250,0eb9f54e5e466c8d7a76ae116712b368d045c7e0,9.216999804431743e-05,9.647911753166806e-05,9.827988329701699e-05,9.030369225858657e-05,9.50840132480318e-05,9.594850072806532e-05
251,740a8cf8c103e4e329021802af007295261b0da2,9.443033486604691e-05,0.00010061140748716536,0.00010294700954474655,9.216549382968383e-05,9.782844292068922e-05,0.0001004352497885812
252,02d6e9a4b4bae1eca7896fdba043575ef3aaf038,9.259242903102528e-05,9.693704037503763e-05,9.85733572054993e-05,8.992734557587253e-05,9.533552114259113e-05,9.596741504289886e-05
253,572d5a1dadb398d0b7d27468230f186f72987b3b,9.208160706541756e-05,9.686255996877496e-05,9.827309714578023e-05,9.00582002460464e-05,9.552408856424418e-05,9.598507630554112e-05
254,b126821abbf14c88f85646b3fa074d3466bf2dbf,9.219157932834192e-05,9.654708714647726e-05,9.822341854925508e-05,9.015200213213597e-05,9.509794922037557e-05,9.603780609640209e-05
255,60d46ea7bb53da9792ee03dc32341d51e4638960,9.622267895826587e-05,9.91429176146739e-05,9.883601395856766e-05,9.173047844289749e-05,9.803924088676771e-05,9.808987030916125e-05
256,a8f38c5f49f92be3897888d2b02cb734a2f32187,9.215066886760973e-05,9.726499276304687e-05,9.92354428903623e-05,9.039621646246635e-05,9.605852379040285e-05,9.654418311335825e-05
257,30678f57d5f4c68e4a0590fda104b32895a216b8,9.273332966999574e-05,9.694919836792079e-05,9.900812680522601e-05,9.038646451451561e-05,9.503373029557142e-05,9.608984162861651e-05
258,68e4d56eb9b539cccd582de7e7fb09c373d37609,9.30655916983431e-05,9.646134620363062e-05,9.81227240779183e-05,9.024038541415506e-05,9.555831043557687e-05,9.583009576255625e-05
259,6562324781f287cf07a4dc694fddb297e32d7ca8,9.20110974799503e-05,9.694959629665722e-05,9.834596209905364e-05,9.006040925083082e-05,9.558768942952156e-05,9.636083109812303e-05
260,d23d968fef1464407bcb1b28147dcfff133bced4,9.219709953123873e-05,9.66440039602193e-05,9.837724655023162e-05,9.031261294341285e-05,9.522670033303173e-05,9.586737406524744e-05
261,02d508c90a214e0aeaf78b4ad41a578e267dce12,9.213293140584772e-05,9.686314431881463e-05,9.847689758647572e-05,9.020009994014235e-05,9.587286886843768e-05,9.650949558073825e-05
262,eb4317d0a4c94b3f1454dca58c76caed8bbdc7e6,9.274863722649488e-05,9.705321254017198e-05,9.886030615730719e-05,9.031874735739606e-05,9.506457071337436e-05,9.620267862700066e-05
263,10e43ca5882a22de3ef9082ffce82c65c3261b8f,9.205340492454442e-05,9.692655876278878e-05,9.872919287193905e-05,8.996319764655484e-05,9.579256346279924e-05,9.665639901703055e-05
264,028bdf88e6c71a705d0c6bfd55d1117c7f44f6aa,9.215996516021816e-05,9.67826440253041e-05,9.837881238623098e-05,9.000321372974018e-05,9.501600130037828e-05,9.595853361216459e-05
265,9437402f1d60778cd723e6119044ef0510ef17c0,9.58993099629879e-05,0.00010100614592850766,0.00010199553022782008,9.349976581605997e-05,9.70095226710493e-05,9.837714713756684e-05
266,579ee2a137b5b4f8dcf70a7a548d6c4194e31257,9.250828826969321e-05,9.713360023769465e-05,9.862093085592443e-05,9.052410783353917e-05,9.550875560803847e-05,9.66473821211945e-05
267,b51b540285d4cf2af69976c1e3b285f7c21b46f7,9.200113232840191e-05,9.664928709918803e-05,9.846586564725096e-05,9.010740640488538e-05,9.550382806496187e-05,9.589401835745031e-05
268,98cb6bc8522b89ef308da40a26fa910fd1a17097,9.221458299593492e-05,9.656126018274915e-05,9.837387637658552e-05,9.02843653909431e-05,9.563124145973813e-05,9.608273817734284e-05
269,2eb2e93ef43618f01258c43f4e7024cb5e3fc173,9.1970737346194e-05,9.690367362715982e-05,9.847560220144012e-05,9.019793711664263e-05,9.53636724840511e-05,9.605976837602528e-05
270,a3881774f72499728ef05d2234ef62cfa3774076,9.219480509107763e-05,9.623684666373514e-05,9.88308533604415e-05,8.999600944932827e-05,9.684606741827268e-05,9.650725732061351e-05
271,c5f7feea27931f62ef31b071e7e10ce28d7baa16,9.259283542633056e-05,9.76886007596146e-05,9.890978734167116e-05,9.040870080309467e-05,9.565610777248036e-05,9.665685621174899e-05
272,a14c41264855e44ebd6187d7541b5b8d59bb32cb,9.291547096588394e-05,9.884404187852686e-05,9.907104910534119e-05,9.25827173328181e-05,9.763411556680998e-05,9.999100608055038e-05
273,d2b969d57ba162f0d19660e895ce94bc59638b72,9.251148016615347e-05,9.666614372421195e-05,9.860417551615022e-05,9.010020212447348e-05,9.523891759189693e-05,9.636579250747507e-05
274,7d3b555ca383a20dcf4618ce3e3d0392ad556b04,9.210242635824463e-05,9.656804190440611e-05,9.825802408158779e-05,9.02201580114601e-05,9.499440308321606e-05,9.565080770037392e-05
275,9a2a786ea3606d06e2372f88badc5802fd7e95b4,9.211744605140253e-05,9.677189148285173e-05,9.816835041750561e-05,9.003145358532913e-05,9.484072639183564e-05,9.567900984124703e-05
276,f9dd21e64584f6e821805daa450b8bc9f8ef3526,9.263251823457804e-05,9.652986614541574e-05,9.84148545698686e-05,9.050613561691332e-05,9.521301835775376e-05,9.579264812848784e-05
